scorer,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145,DLC_Resnet101_HindLimbClaspingSep14shuffle1_snapshot_best-145
100,924.5967,646.3906,0.71435547,972.58594,607.46484,0.23120117,1010.78906,568.95703,0.118774414,1006.4551,507.34668,0.54248047,1004.9678,411.12012,0.8515625,1001.78125,368.54688,0.8310547,996.018,257.9336,0.63916016,879.96094,572.4697,0.88916016,884.5156,579.6367,0.15539551,991.1953,598.39453,0.68652344,1017.3906,605.13086,0.30322266,1010.084,601.35547,0.1459961,999.0078,537.4785,0.67333984,1016.71875,596.12695,0.21557617,1017.1328,548.6704,0.75927734
101,936.30664,663.83594,0.77978516,972.5918,619.5593,0.2421875,1010.78906,568.95703,0.06359863,995.7317,510.5664,0.5161133,997.5137,412.54102,0.94677734,995.6333,370.22656,0.9086914,994.02344,258.71387,0.546875,879.3594,579.8463,1.0,882.3203,579.6367,0.124938965,990.96094,601.5371,0.5024414,1014.21875,605.13086,0.3322754,995.78674,605.0625,0.1619873,990.03125,545.91406,0.66503906,1005.3096,599.13477,0.23242188,1004.02747,548.99805,0.76171875
102,962.4346,670.6914,0.7504883,983.3164,629.6836,0.4169922,1006.83594,568.95703,0.0970459,989.58594,512.2676,0.6333008,991.2617,417.25,0.85546875,993.8574,371.3208,0.9003906,993.1328,259.47607,0.5541992,879.3594,593.7988,1.0,882.3203,597.2031,0.16662598,990.96094,602.291,0.5029297,1006.4414,618.12305,0.6694336,995.47266,606.9844,0.2529297,984.0469,546.1572,0.7729492,1001.8906,599.6719,0.25268555,1000.45703,551.2676,0.6738281
103,987.92957,670.834,0.74560547,989.94434,638.35547,0.14990234,999.50195,587.1196,0.14428711,989.58594,513.50977,0.6923828,991.2617,421.56055,0.93359375,992.2383,376.15625,0.8330078,992.96484,261.65234,0.6303711,879.3594,612.1477,0.8833008,882.3203,615.71875,0.2541504,990.96094,607.85547,0.5966797,1006.4414,619.3086,0.67333984,995.47266,616.5469,0.28588867,984.0469,548.35986,0.8222656,1001.8906,599.6719,0.32617188,1000.45703,558.66016,0.91064453
104,1004.74805,674.55273,0.71240234,998.541,639.3789,0.12780762,999.50195,594.9053,0.18676758,989.58594,517.0342,0.7114258,991.2617,425.76172,0.9067383,992.2383,382.375,0.9082031,992.96484,261.82324,0.5961914,886.2285,637.44727,0.89941406,887.91797,640.68164,0.19873047,990.96094,613.53613,0.4494629,1007.8203,619.8363,0.66015625,995.78674,618.1406,0.2849121,984.0469,553.50195,0.76904297,1001.8906,601.2969,0.3618164,1000.45703,561.7832,0.9321289
105,1013.3594,677.23926,0.87890625,1008.39844,640.43555,0.12512207,999.50195,596.8511,0.20617676,990.3203,523.9675,0.62402344,992.3828,430.11523,0.8569336,992.2383,383.86328,0.8364258,992.96484,261.89453,0.5986328,893.49414,649.2012,0.7944336,895.4375,652.94727,0.22314453,997.20996,617.6719,0.5214844,1007.8203,619.8363,0.6425781,997.7969,627.03955,0.20617676,985.1953,555.635,0.7397461,1014.375,605.64844,0.32202148,1000.8828,564.0775,0.8808594
106,1015.5254,682.4912,0.7060547,1015.1758,646.1133,0.23657227,1014.99805,598.3047,0.24584961,1003.7134,528.459,0.63134766,1001.2051,431.09766,0.875,998.0586,387.967,0.9194336,994.958,264.58594,0.6899414,896.8613,653.66895,0.8510742,899.6094,656.90234,0.14562988,1010.5205,620.84717,0.60009766,1023.1406,625.09766,0.6386719,1011.7334,627.03955,0.20678711,1000.1953,559.1992,0.6660156,1024.5684,610.1289,0.28710938,1016.4336,566.4961,0.84033203
107,1022.7383,692.28,0.8730469,1018.24316,648.25,0.33862305,1028.0645,598.8008,0.19702148,1017.84766,530.5908,0.7158203,1015.75,433.91602,0.95947266,1006.3125,392.60547,0.8720703,998.7969,274.8125,0.59375,901.6738,657.70703,0.8979492,903.34766,660.1091,0.11920166,1028.2266,623.4844,0.6542969,1037.0742,628.73584,0.5463867,1025.6406,627.59326,0.19812012,1014.2031,565.98047,0.6616211,1035.8047,610.1289,0.22570801,1032.7812,567.11523,0.7832031
108,1025.2578,701.4961,0.6489258,1024.4238,650.47363,0.23608398,1028.0645,598.8008,0.1953125,1028.8667,535.90234,0.5864258,1025.2578,436.4148,0.86816406,1009.7969,394.5293,0.9160156,999.49805,275.68726,0.5966797,909.49805,660.0908,0.88134766,913.125,663.9922,0.22058105,1040.7656,625.6875,0.6357422,1046.3867,629.08984,0.5541992,1029.3398,627.03955,0.19799805,1024.125,566.5586,0.59375,1046.7285,612.7549,0.25854492,1039.6387,568.22266,0.8027344
109,1025.2578,731.08203,0.96191406,1027.4888,652.14417,0.3803711,1041.5742,601.9961,0.19189453,1034.123,537.6289,0.5756836,1030.168,441.26367,0.88916016,1012.3989,398.7754,0.8388672,1000.16016,276.11896,0.57128906,916.56494,664.46875,0.9135742,918.64844,664.83594,0.18286133,1042.7832,629.91406,0.60302734,1058.0215,633.15234,0.5917969,1037.7627,628.0098,0.18200684,1032.0078,566.75,0.67871094,1054.4199,612.9209,0.26586914,1049.0918,568.8906,0.73339844
110,1025.2578,760.6094,0.96972656,1027.4888,658.1924,0.6435547,1042.7363,603.636,0.13208008,1040.1641,539.90094,0.48364258,1035.1406,441.9707,0.9301758,1015.6543,401.6289,0.79003906,1001.6719,277.24414,0.5961914,922.4668,664.46875,0.76904297,924.4426,667.31055,0.1640625,1042.7832,634.22656,0.51220703,1058.0215,637.85156,0.5996094,1041.9004,628.0098,0.18518066,1037.4111,574.83594,0.60546875,1055.7754,621.14453,0.27392578,1050.1816,573.29785,0.8334961
111,1018.9619,761.4297,1.0,1027.4888,659.91205,0.5595703,1042.7363,612.95703,0.15466309,1040.1641,544.4863,0.51660156,1035.1406,443.58105,0.94970703,1016.16797,405.41406,0.74902344,1001.74023,278.20312,0.5883789,927.80273,664.46875,0.91015625,930.375,667.31055,0.15429688,1042.7832,634.5,0.4855957,1058.0215,638.77734,0.58984375,1041.9004,642.0342,0.19689941,1037.4111,576.50586,0.62158203,1055.7754,622.16406,0.25830078,1050.1816,574.56445,0.79052734
112,1010.66797,764.5449,0.9033203,1025.6562,666.52344,0.4189453,1040.5918,615.75,0.15270996,1040.1641,547.9587,0.6152344,1035.1406,448.14648,0.8808594,1016.16797,407.70703,0.78125,1001.74023,279.15625,0.60595703,928.22656,664.46875,0.83935547,931.2344,667.31055,0.20031738,1042.7168,638.03125,0.52197266,1054.1016,641.084,0.50927734,1041.9004,643.5205,0.2199707,1037.4111,579.5542,0.60839844,1055.7754,624.6914,0.33789062,1050.1816,579.0918,0.8720703
113,1010.66797,766.2637,0.8671875,1016.7969,669.78125,0.3564453,1040.5918,615.75,0.17663574,1034.9541,550.9785,0.6411133,1033.1934,448.46875,0.875,1016.16797,409.1289,0.82421875,1001.6719,279.6211,0.6015625,928.54297,664.46875,0.82421875,934.22266,673.40234,0.27783203,1036.6758,638.03125,0.6352539,1045.2109,641.084,0.49169922,1032.9453,643.5205,0.27978516,1030.3223,580.00867,0.5908203,1047.668,625.0625,0.30444336,1048.0898,581.88184,0.77441406
114,1010.66797,764.5449,0.8515625,1010.4199,674.8926,0.5571289,1023.72656,615.75,0.16223145,1024.0723,551.8711,0.5102539,1026.3906,452.81836,0.92041016,1012.1765,412.29736,0.91845703,1001.0078,280.47656,0.5864258,931.05273,669.5,0.7729492,935.9492,673.7129,0.13745117,1017.60156,638.03125,0.59716797,1033.4707,642.958,0.60546875,1017.08984,643.5608,0.29370117,1018.1914,581.6201,0.7290039,1035.6592,626.5703,0.30151367,1035.2568,585.2578,0.75683594
115,1015.62695,763.21875,0.85791016,1004.28125,675.37305,0.43969727,1011.89734,615.5254,0.14282227,1013.9248,551.8711,0.5854492,1015.63477,452.84766,0.97265625,1006.5664,412.29736,0.87060547,999.2051,292.66992,0.6245117,932.50977,669.5,0.66259766,934.22266,673.40234,0.17224121,1000.97266,637.25684,0.48901367,1014.0176,644.50635,0.49902344,1003.7422,643.7234,0.32641602,1007.7793,581.6201,0.6479492,1022.53516,626.5703,0.47314453,1021.4072,585.51953,0.8725586
116,1028.133,764.1449,0.8623047,1002.3789,675.76,0.41674805,998.19727,614.7949,0.16748047,1001.0078,551.8711,0.62353516,1007.9668,452.8789,0.8930664,1003.90247,413.0166,0.86328125,997.65234,293.23242,0.6323242,932.583,669.5,0.49902344,935.9492,673.40234,0.41870117,987.18506,636.5845,0.5263672,999.90625,642.958,0.6933594,990.7422,643.7234,0.30029297,992.5586,581.1465,0.78564453,1006.5664,626.5703,0.3491211,1006.2969,585.51953,0.82470703
117,1046.7188,763.21875,0.95214844,1002.16016,675.76,0.29248047,996.47656,614.4785,0.15246582,991.69727,550.2949,0.5756836,998.16797,453.10156,0.921875,995.8325,413.38574,0.8598633,995.892,293.53223,0.62158203,990.5781,37.84668,0.04296875,935.9492,571.9406,0.12585449,974.7949,633.9922,0.55810547,986.5586,641.9551,0.5932617,977.24805,642.88477,0.38452148,981.6455,581.1465,0.78466797,997.7949,626.3574,0.34350586,998.9785,585.2578,0.7651367
118,1061.0156,762.56445,1.0,998.8926,675.76,0.24438477,986.6367,613.8428,0.1274414,982.43945,548.9258,0.64404297,990.0547,452.8789,0.9741211,990.209,413.0166,0.87646484,992.9922,293.2871,0.6542969,998.8281,37.84668,0.05206299,1049.1445,571.9406,0.038879395,964.729,630.9258,0.6503906,983.6543,641.9551,0.71533203,968.1836,635.7446,0.2692871,973.8164,579.7678,0.7709961,988.3635,626.3574,0.26098633,988.5342,584.4883,0.94140625
119,1066.4219,759.4883,0.99316406,998.8926,674.3008,0.21252441,986.6367,612.376,0.081970215,978.55664,546.06836,0.5722656,987.4038,452.84766,0.95947266,989.5957,411.18848,0.90966797,992.02344,293.2871,0.62158203,1000.56055,37.84668,0.052886963,1052.73,571.9406,0.20471191,956.5117,628.3635,0.6464844,966.8262,637.8789,0.5800781,962.17676,633.33203,0.28686523,967.83203,578.916,0.78564453,980.7871,626.3574,0.20080566,984.70703,583.90625,0.8378906
120,1074.0488,747.84143,1.0,998.8926,668.0742,0.20788574,982.1289,610.14844,0.10333252,974.7715,544.66406,0.65234375,984.3672,450.75684,0.91552734,986.6035,410.65918,0.8779297,991.68555,293.2871,0.62939453,1050.9014,621.9463,0.109191895,1052.73,571.9406,0.5449219,949.5713,626.78906,0.67285156,963.5149,637.7656,0.6035156,956.8281,633.33203,0.3466797,962.58984,578.3711,0.75683594,978.4951,626.3574,0.19885254,979.8479,583.35547,0.9345703
121,1087.3594,726.25,0.94189453,983.08984,545.0625,0.16552734,978.4072,607.3418,0.105041504,974.7715,542.46875,0.6010742,982.5547,449.15234,0.9770508,986.16406,408.68164,0.7963867,990.07227,291.8758,0.5751953,1056.2344,621.9463,0.18408203,1052.73,582.916,0.6196289,949.5713,626.78906,0.58691406,963.5149,637.6709,0.46411133,956.8281,631.5156,0.38330078,962.58984,577.6797,0.7368164,978.4951,626.3574,0.19787598,979.8479,579.93646,0.8544922
122,1104.8828,699.20654,0.9716797,983.08984,544.8086,0.17626953,978.4072,602.98145,0.11608887,974.7715,539.7466,0.61279297,982.5547,448.05078,0.90527344,986.16406,405.60645,0.9067383,990.07227,280.76953,0.57128906,1056.2344,621.9463,0.027893066,1054.6191,582.916,0.2166748,949.5713,626.78906,0.67822266,963.5149,636.9531,0.43823242,956.8281,631.0781,0.2680664,962.58984,577.6797,0.6933594,978.4951,626.43164,0.2548828,979.8479,579.6626,0.8642578
123,1111.8535,685.27637,0.7807617,983.08984,544.8086,0.15771484,988.5547,602.98145,0.11553955,976.21875,539.7466,0.4909668,984.3672,443.27295,0.86865234,986.6035,401.9082,0.9277344,991.68555,279.89648,0.54589844,1069.5459,621.9463,0.06896973,1070.0293,574.4258,0.7441406,963.5735,627.98,0.60302734,971.2544,636.9531,0.49780273,963.63477,625.9883,0.3166504,970.48047,577.6797,0.7084961,984.9336,624.28906,0.265625,985.09766,579.6626,0.8491211
124,1116.5522,680.98047,0.93066406,984.75977,544.8086,0.10217285,988.5547,607.3418,0.09564209,979.42334,539.7466,0.56591797,989.8662,442.89844,0.8930664,987.07666,399.98438,0.89160156,992.8047,278.04102,0.56689453,1084.7793,580.78125,0.044006348,1071.8496,574.4258,0.6459961,972.65625,627.98,0.28955078,973.14844,636.2539,0.22521973,970.5781,625.9883,0.33325195,972.8286,579.12646,0.69677734,986.9219,622.2383,0.44335938,986.08594,577.89844,0.8330078
125,1116.5522,680.98047,0.9970703,994.6621,545.65234,0.16210938,992.7539,607.3418,0.23706055,984.3535,537.87695,0.5004883,994.21094,441.84375,0.87109375,990.9004,398.51758,0.8510742,993.79297,277.10254,0.6225586,1084.7793,580.78125,0.24682617,1077.8877,579.8831,0.83740234,980.50195,627.98,0.39501953,982.0254,636.2539,0.6694336,976.18945,624.0156,0.3466797,980.2344,579.12646,0.61865234,1000.8867,622.2383,0.38427734,992.2969,577.89844,0.81640625
126,1116.5522,680.98047,0.94384766,1028.3542,612.89844,0.16601562,996.6504,590.71094,0.12854004,994.47656,537.6953,0.5644531,998.40625,441.1953,0.8442383,994.0127,398.51758,0.859375,996.16077,276.33105,0.65771484,1103.8984,600.8672,0.19055176,1084.2319,579.8831,0.72216797,984.4375,626.22656,0.30541992,990.53125,629.66406,0.40429688,990.90625,616.08594,0.3088379,986.6758,579.12646,0.6323242,1005.35547,622.2383,0.45947266,1001.2422,577.89844,0.84228516
127,1116.0018,695.6172,1.0,1038.0742,635.2578,0.17578125,992.7539,590.71094,0.14172363,994.47656,534.68555,0.59228516,1004.35254,440.8164,0.9223633,1000.2539,398.51758,0.8354492,1000.60547,276.33105,0.5839844,1105.5508,612.23047,0.038482666,1084.7056,587.1006,0.45874023,985.20703,626.22656,0.42700195,998.6758,629.66406,0.39648438,990.90625,611.7643,0.25268555,986.6758,572.54297,0.67285156,1015.88477,613.1875,0.36132812,1010.01953,568.5625,0.89453125
128,1111.4355,712.88477,1.0,1038.0742,635.2578,0.17346191,992.7539,590.71094,0.33496094,994.47656,534.68555,0.58251953,1004.35254,440.8164,0.89453125,1000.2539,399.54688,0.8779297,1000.60547,276.33105,0.57421875,1103.8984,600.8672,0.06384277,1084.7056,600.6797,0.16674805,988.26294,612.1798,0.4506836,1007.6582,613.89844,0.34375,990.90625,611.7643,0.18481445,986.6758,572.54297,0.6508789,1015.88477,613.1875,0.3178711,1010.01953,568.5625,0.91259766
129,1111.4355,725.15234,1.0,1040.7207,641.03516,0.3798828,992.7539,590.71094,0.31933594,990.5742,534.68555,0.67871094,1004.35254,440.8164,0.8515625,1000.2539,400.9961,0.9033203,1000.60547,276.33105,0.51708984,1103.8984,612.23047,0.25756836,1096.1543,612.60254,0.65234375,995.36035,612.1798,0.6123047,1016.04297,600.0547,0.36108398,950.41406,611.7643,0.42016602,962.874,572.54297,0.5961914,1015.88477,613.1875,0.7270508,1015.2344,568.5625,0.85595703
130,1108.854,731.7721,0.9379883,1038.0742,643.3091,0.41064453,990.66406,611.7014,0.16418457,980.7129,544.18164,0.62402344,995.3213,446.5625,0.9272461,997.5381,405.14062,0.9223633,997.67676,277.56152,0.54345703,1098.3203,600.8672,0.30249023,1097.7598,618.64355,0.117126465,995.36035,631.03906,0.36254883,1007.6582,600.0547,0.46679688,942.1113,618.8418,0.7915039,948.0682,582.0586,0.8120117,1005.8418,635.34766,0.40234375,1015.2344,579.45264,0.65234375
131,1108.854,731.7721,0.9404297,1038.0742,646.084,0.17358398,990.66406,616.3125,0.28686523,980.7129,545.59766,0.6254883,991.53906,451.34082,0.8125,994.9053,408.07617,0.84765625,996.10974,278.1543,0.6269531,997.96484,224.45117,0.14404297,1096.1543,618.64355,0.6333008,998.6992,632.64453,0.17590332,1027.5691,634.83496,0.29736328,942.1113,619.9734,1.0,948.0682,582.0586,1.0,1002.21875,635.34766,0.32641602,990.46484,579.45264,0.55615234
132,1111.4355,731.7721,1.0,1032.207,654.64844,0.36010742,1007.50586,661.54395,0.18103027,979.25244,550.4043,0.61572266,986.01465,452.71094,0.9394531,991.8789,408.28516,0.76123047,995.7672,279.54883,0.6225586,696.40625,224.45117,0.0309906,1088.7148,618.64355,0.06390381,995.36035,632.64453,0.24072266,1027.5691,634.83496,0.43701172,942.1113,623.8242,0.77978516,948.0682,582.0996,1.0,982.4844,635.9646,0.39990234,982.60547,581.55273,0.625
133,1108.854,730.8887,0.9160156,1022.71094,659.4346,0.21386719,1007.50586,661.54395,0.14086914,971.95447,550.8457,0.57958984,980.02356,453.34766,0.97802734,985.8535,410.54492,0.8466797,992.6133,291.8418,0.58691406,997.96484,257.1172,0.12731934,1088.7148,618.64355,0.72753906,982.7051,660.3264,0.109558105,980.9961,635.6289,0.08331299,957.14844,629.458,0.5888672,953.7539,583.38086,0.75927734,977.8789,637.08594,0.15185547,979.9048,586.13184,0.26831055
134,1108.6763,730.8887,0.9916992,1022.09375,663.28125,0.22766113,973.15625,616.3125,0.107055664,971.1636,552.3711,0.6171875,978.93066,458.1797,0.9111328,984.83203,416.2754,0.86621094,992.4375,292.79102,0.5522461,997.96484,257.1172,0.33984375,1083.7947,619.1172,0.953125,967.27344,660.3264,0.22058105,968.0039,636.0022,0.3310547,957.14844,643.7202,0.45141602,953.7539,584.3906,0.71777344,968.93555,637.08594,0.25268555,970.8799,589.29297,0.36254883
135,1105.082,730.8887,0.9926758,1014.4492,668.5625,0.25317383,970.1406,614.5586,0.16296387,964.9375,550.8457,0.59472656,978.93066,461.70117,0.9682617,984.83203,420.88672,0.8535156,992.4375,293.2129,0.5727539,1068.3145,620.0004,0.12207031,1074.291,620.8179,0.7631836,966.29297,660.3264,0.1126709,968.0039,648.04297,0.20373535,957.14844,643.7202,0.43286133,953.7539,584.3906,0.67871094,966.37695,639.6758,0.30322266,970.8799,594.13574,0.37304688
136,1075.7809,739.084,0.93603516,1008.4824,670.79297,0.14562988,963.5747,614.5586,0.0970459,964.1406,556.58887,0.5649414,978.93066,464.6582,0.9448242,984.83203,422.29688,0.8769531,992.6133,293.41406,0.61621094,1068.3145,620.0004,0.14123535,1071.6406,620.8179,0.75390625,965.0879,656.0742,0.23266602,968.0039,648.04297,0.14758301,951.58984,643.7202,0.2878418,949.083,584.3906,0.8461914,962.4717,639.6758,0.25146484,970.8799,603.01953,0.3618164
137,1027.962,741.04785,0.8959961,996.9883,674.2031,0.20324707,963.5747,614.5586,0.24060059,964.1406,563.7925,0.41503906,981.6875,467.24268,0.9453125,986.3906,426.0381,0.8564453,995.5615,293.85547,0.55810547,1068.3145,624.16016,0.13562012,1068.4045,624.0078,0.43579102,965.0879,656.0742,0.25439453,975.59375,648.04297,0.4177246,934.71094,598.87695,0.83691406,949.083,563.7865,1.0,960.0469,637.08594,0.1295166,979.7821,631.71484,0.3088379
138,985.25977,741.04785,1.0,993.4199,674.2031,0.24365234,963.5747,617.0039,0.37768555,964.1406,581.04297,0.32202148,991.13477,472.41406,0.8769531,994.0127,428.58252,0.84716797,1001.6836,306.60156,0.5029297,966.5371,624.16016,0.03994751,999.0781,624.0078,0.03677368,966.29297,656.0742,0.36645508,977.5,651.3745,0.33398438,934.71094,598.87695,0.7211914,949.083,563.7865,1.0,960.0469,645.02734,0.13793945,979.7886,638.19727,0.18725586
139,965.3574,743.82227,0.9682617,992.5371,677.3047,0.19360352,969.54297,623.60156,0.17321777,982.43164,581.6543,0.31469727,992.45703,472.71484,0.80615234,994.2754,431.20703,0.83691406,1003.541,307.42188,0.57714844,966.5371,580.9756,0.035339355,999.0781,520.63477,0.10760498,992.5156,661.79395,0.4038086,999.16016,701.7471,0.48706055,934.71094,598.87695,0.46923828,960.48047,563.7865,0.9350586,966.37695,680.9922,0.07910156,1000.1367,638.19727,0.3100586
140,963.6216,743.82227,0.9033203,992.5371,677.3047,0.10119629,992.2422,623.60156,0.13916016,999.0488,581.6543,0.3701172,1001.9082,479.20703,0.8588867,1001.30664,435.43213,0.8618164,1005.9512,309.07617,0.5473633,923.99023,580.9756,0.17565918,926.7656,520.63477,0.18640137,997.8672,693.9287,0.49194336,1011.3965,701.7471,0.6225586,961.9746,639.1914,0.43164062,981.7822,582.87305,0.8935547,1011.77844,675.4927,0.11431885,1013.7383,638.19727,0.5439453
141,963.6216,743.82227,0.93310547,993.4199,677.3047,0.14782715,992.2422,623.60156,0.13256836,1020.35156,581.04297,0.5258789,1021.04297,481.83984,0.92871094,1016.85156,439.27734,0.7675781,1010.41113,310.3789,0.54052734,929.3301,646.1328,0.03982544,926.7656,639.93945,0.04067993,1007.95703,695.90625,0.30078125,1020.09375,701.7471,0.45581055,994.2051,666.65625,0.5341797,1012.1444,602.54395,0.80322266,1026.1865,675.4927,0.5332031,1025.2812,630.0801,0.50927734
142,963.6216,750.7969,0.94189453,998.3594,676.3662,0.1628418,992.2422,119.76172,0.091918945,1038.9648,577.12695,0.54003906,1039.1719,484.68945,0.8154297,1029.6816,441.23828,0.8442383,1016.9883,311.13086,0.59375,929.3301,646.1328,0.8803711,932.02344,639.93945,0.08984375,1014.56836,695.90625,0.44213867,1022.46484,701.43555,0.42138672,1035.8203,666.6953,0.2692871,1035.7534,605.3721,0.57714844,1036.0859,675.4927,0.3737793,1044.0443,609.46094,0.54833984
143,1000.4297,750.7969,0.82666016,1029.3477,700.3281,0.17211914,908.0913,61.375977,0.086120605,1056.9492,575.1211,0.4260254,1050.0381,484.68945,0.88378906,1035.8605,441.93945,0.81152344,1018.02734,315.89008,0.5541992,939.6682,654.1426,1.0,943.71094,644.8369,0.12005615,1034.1016,693.9287,0.40551758,1039.3242,701.43555,0.65771484,1060.46,670.52344,0.25195312,1068.3516,605.3721,0.3708496,1062.0,662.69336,0.3955078,1063.418,606.2617,0.47753906
144,1040.8184,750.7969,0.81103516,1046.8203,676.3662,0.105773926,908.0913,61.375977,0.11968994,1073.3262,574.5664,0.32958984,1061.8916,482.9912,0.83154297,1039.6211,441.93945,0.8066406,1018.02734,315.89008,0.5756836,939.6682,660.0244,0.84277344,943.71094,648.4453,0.095947266,1057.9355,675.27686,0.3569336,1064.625,698.05566,0.32910156,1061.5762,666.6953,0.23718262,1084.2891,602.54395,0.45092773,1075.0703,662.33203,0.44873047,1083.2476,606.2461,0.5449219
145,1063.127,744.6211,0.77001953,1058.7734,670.3594,0.17004395,908.0913,61.375977,0.15112305,1085.375,565.7656,0.30078125,1070.2676,482.9912,0.734375,1045.5088,441.93945,0.79345703,1018.02734,315.89008,0.56347656,943.97266,662.62305,0.97802734,950.5,661.0469,0.22692871,1062.5703,672.8047,0.6113281,1090.123,683.41504,0.33569336,1071.4609,666.65625,0.31079102,1090.3281,598.60156,0.4428711,1094.1016,655.56445,0.29492188,1093.0986,597.05176,0.5805664
146,1075.4126,722.4824,0.7763672,1062.3848,669.4043,0.20703125,1009.4414,664.39844,0.17810059,1086.9902,553.9863,0.32495117,1070.2676,475.4546,0.6801758,1045.5088,439.73047,0.7661133,1016.27344,310.55078,0.6166992,948.6909,662.62305,0.82958984,951.0078,663.41406,0.20300293,1073.75,667.01465,0.5161133,1090.123,668.7031,0.57421875,1082.0547,632.39844,0.19641113,1090.3281,588.53125,0.60302734,1094.1016,635.14844,0.21350098,1093.0986,588.0253,0.5053711
147,1075.4126,719.47266,0.9199219,1062.3848,656.74805,0.16552734,1009.4414,664.39844,0.18811035,1086.9902,550.1035,0.22521973,1070.2676,472.1953,0.76904297,1045.5088,436.8667,0.74072266,1014.0371,309.76074,0.6176758,948.6909,661.0166,0.74072266,951.0078,663.41406,0.21276855,1080.2617,659.3345,0.53466797,1090.123,663.1211,0.56933594,1082.0547,627.4834,0.15966797,1090.3281,587.8996,0.5917969,1089.3828,635.14844,0.1616211,1093.0986,587.72656,0.30981445
148,1075.4126,706.79004,0.7529297,1058.7734,641.77734,0.2541504,1009.4414,664.39844,0.11566162,1086.9902,548.9258,0.099121094,1066.2031,469.91797,0.7138672,1039.0156,436.21436,0.7265625,1009.7168,309.76074,0.6933594,948.6909,660.0244,0.7324219,950.5,664.6504,0.24060059,1080.2617,653.2031,0.671875,1088.6172,655.7285,0.43164062,1082.0547,619.0742,0.08166504,1084.7891,586.8799,0.17871094,1089.3828,623.53906,0.13342285,1091.4727,585.2656,0.24438477
